Protocol;Environment;ParallelClients;TimeSlot;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration
;;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
websockets;local;10;evening;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;12.32;5.34;5.96;7.24;12.11;15.89;23.39;30.0;9.78;2.9;4.98;7.45;9.38;13.02;14.65;30.0;33.02;3.76;27.93;29.33;32.03;36.99;38.28;30.0;12.34;5.35;5.96;7.24;12.11;16.03;23.39;30.0;16.81;12.36;4.74;6.18;10.54;25.15;38.71;30.0;33.27;3.6;28.32;29.71;32.78;36.82;38.09;30.0;32926809292.8;168380573.34;32642043904.0;32807272448.0;32994058240.0;33051609088.0;33149620224.0;30.0;33327343752.53;189089110.91;33015996416.0;33134835712.0;33348622336.0;33486751744.0;33629544448.0;30.0;34178550033.07;149352534.4;33891618816.0;34109739008.0;34216148992.0;34284551168.0;34435829760.0;30.0;32926970948.27;168157644.68;32642043904.0;32807862272.0;32993177600.0;33050822656.0;33149816832.0;30.0;33592580505.6;175199857.59;33337372672.0;33388754944.0;33690621952.0;33723082752.0;33829376000.0;30.0;34153379293.87;149122806.23;33867526144.0;34090414080.0;34168432640.0;34268523520.0;34412765184.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;312.21;0.0;312.21;312.21;312.21;312.21;312.21;30.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;8.1;0.31;8.0;8.0;8.0;8.0;9.0;30.0;8.0;0.0;8.0;8.0;8.0;8.0;8.0
websockets;local;10;morning;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;5.97;2.69;3.19;4.1;5.16;7.53;13.74;30.0;3.99;2.31;2.16;3.09;3.5;3.83;12.35;30.0;18.22;5.99;8.5;14.5;16.14;21.81;30.27;30.0;5.98;2.69;3.19;4.1;5.16;7.53;13.74;30.0;5.06;3.59;1.67;2.65;4.29;5.76;15.44;30.0;18.9;5.76;9.19;14.65;17.38;22.75;30.24;30.0;23578306150.4;326883133.66;23107235840.0;23143185408.0;23680565248.0;23849664512.0;23956746240.0;30.0;23637012343.47;450166479.03;23070572544.0;23265581056.0;23509981184.0;24174479360.0;24317014016.0;30.0;24090009873.07;300393722.18;23630512128.0;23710818304.0;24240781312.0;24317509632.0;24378327040.0;30.0;23578263142.4;326741486.53;23107166208.0;23143568384.0;23680237568.0;23849540608.0;23956680704.0;30.0;23850473335.47;479843228.96;23310856192.0;23353352192.0;23720038400.0;24461066240.0;24565596160.0;30.0;24089880302.93;304562863.32;23634444288.0;23698037760.0;24239654912.0;24328720384.0;24386428928.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;264.46;77.76;192.13;196.13;227.06;356.82;416.29;30.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;10.07;2.53;6.0;7.0;11.0;12.0;13.0;30.0;10.17;2.57;6.0;7.0;11.0;12.75;13.0
websockets;local;10;night;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;8.4;5.31;2.51;5.11;6.99;8.94;26.27;30.0;5.47;2.05;3.22;3.83;4.74;7.03;9.39;30.0;27.45;2.18;21.48;25.71;28.06;28.61;30.37;30.0;8.41;5.3;2.51;5.31;6.99;8.94;26.27;30.0;8.31;5.84;2.02;3.99;5.86;12.14;22.66;30.0;26.64;2.2;20.8;25.22;25.83;28.47;30.57;30.0;40542630024.53;179787598.86;40249536512.0;40379130880.0;40551196672.0;40710659072.0;40794918912.0;30.0;41051960524.8;777348436.44;40340316160.0;40445024256.0;40519352320.0;41935648768.0;42313654272.0;30.0;41410699400.53;266501452.37;41022283776.0;41137971200.0;41428703232.0;41611383808.0;41883836416.0;30.0;40542621559.47;179851004.11;40249556992.0;40379114496.0;40552417280.0;40710659072.0;40794746880.0;30.0;41308286566.4;773980902.99;40581722112.0;40662306816.0;40820948992.0;42212478976.0;42563538944.0;30.0;41389383543.47;273812951.7;41016705024.0;41085431808.0;41418014720.0;41600368640.0;41855594496.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;380.21;152.95;249.77;249.77;277.52;499.54;624.43;30.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;7.67;2.41;4.0;5.0;9.0;10.0;10.0;30.0;7.53;2.52;4.0;5.0;9.0;10.0;10.0
websockets;local;20;afternoon;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;16.28;7.5;4.78;7.81;17.44;20.85;32.42;60.0;8.46;5.46;4.31;5.69;6.44;9.09;33.79;60.0;28.34;6.89;16.59;21.66;32.83;33.72;35.64;60.0;16.29;7.5;4.78;7.81;17.44;20.85;32.42;60.0;13.58;9.17;5.59;7.23;10.07;14.51;45.89;60.0;27.91;6.65;16.63;21.7;30.65;33.69;35.16;60.0;34353422540.8;1505471668.59;32185073664.0;32253537280.0;35293990912.0;35490202624.0;35732164608.0;60.0;33680415812.27;1928989932.47;31618154496.0;31896010752.0;32653647872.0;35530038272.0;37104517120.0;60.0;35073449028.27;1694819459.53;32504975360.0;32857159680.0;35944159232.0;36345569280.0;36891541504.0;60.0;34353485960.53;1505451119.78;32185073664.0;32253542400.0;35295127552.0;35490202624.0;35732500480.0;60.0;33867467639.47;1933975295.94;32028672000.0;32062946304.0;32693780480.0;35801078784.0;37225422848.0;60.0;35020229290.67;1743724572.14;32495579136.0;32680141824.0;35918706688.0;36327697408.0;36871794688.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;148.18;15.28;138.76;138.76;146.92;146.92;192.13;60.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;17.88;1.64;13.0;18.0;18.0;19.0;19.0;60.0;17.0;1.43;13.0;17.0;17.0;18.0;18.0
websockets;local;20;evening;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;19.44;8.0;7.2;12.95;18.33;26.07;35.64;60.0;12.97;7.04;4.79;9.05;12.26;13.66;42.42;60.0;28.47;11.62;4.97;14.45;35.24;37.5;38.87;60.0;19.45;7.98;7.21;12.97;18.33;26.07;35.18;60.0;18.3;11.02;5.18;9.2;13.72;28.32;41.7;60.0;28.48;11.73;4.92;14.03;35.69;37.53;38.87;60.0;33818016085.33;543977480.36;32837718016.0;33350405120.0;33884768256.0;34265903104.0;34649628672.0;60.0;34545648025.6;307195781.37;34018930688.0;34285202432.0;34508709888.0;34791506944.0;35210719232.0;60.0;34440195072.0;128609252.46;34163363840.0;34355716096.0;34440282112.0;34526913536.0;34717773824.0;60.0;33818331750.4;544212261.52;32837738496.0;33350275072.0;33887111168.0;34265853952.0;34653634560.0;60.0;34797899844.27;256431969.86;34447233024.0;34552765440.0;34770903040.0;35024394240.0;35252273152.0;60.0;34434946730.67;127896362.01;34150457344.0;34360788992.0;34439581696.0;34510482432.0;34703896576.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;185.95;23.75;156.11;166.51;178.41;208.14;227.06;60.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;14.02;1.73;11.0;12.0;15.0;15.0;16.0;60.0;13.63;1.6;11.0;12.0;14.0;15.0;16.0
websockets;local;20;morning;59.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;59.0;14.88;8.12;4.76;7.84;13.34;20.25;33.59;59.0;9.16;6.78;1.76;3.91;7.57;10.5;30.18;59.0;22.04;7.73;8.24;15.37;24.41;27.34;34.28;59.0;14.88;8.12;4.73;7.85;13.34;20.25;33.59;59.0;15.15;8.06;3.57;8.33;15.81;20.85;30.86;59.0;22.49;7.65;8.3;16.88;24.41;27.47;34.38;59.0;23866710883.8;642691451.82;22815797248.0;23149910016.0;24180731904.0;24360753152.0;24680112128.0;59.0;24443100698.03;350324288.53;23757312000.0;24057794560.0;24527998976.0;24699045888.0;25118994432.0;59.0;24586390232.95;273380111.1;24040329216.0;24337766400.0;24654381056.0;24821334016.0;25053401088.0;59.0;23866738514.44;642720809.35;22815797248.0;23149918208.0;24180731904.0;24360493056.0;24680046592.0;59.0;24580549059.25;338581348.21;23911772160.0;24231600128.0;24662368256.0;24930443264.0;25052618752.0;59.0;24578991954.44;279577748.45;24020713472.0;24328900608.0;24660668416.0;24789770240.0;25030569984.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;155.35;15.75;131.46;138.76;156.11;166.51;192.13;59.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;59.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;59.0;16.51;1.6;13.0;15.0;17.0;18.0;19.0;59.0;16.24;1.6;13.0;15.0;16.0;18.0;19.0
websockets;local;20;night;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;17.89;7.59;6.15;11.17;17.19;24.25;33.46;60.0;11.56;6.79;2.14;7.24;10.1;13.5;36.04;60.0;17.65;9.02;2.83;12.55;17.77;22.14;38.77;60.0;17.9;7.59;6.15;11.17;17.19;24.26;33.5;60.0;15.93;9.57;2.14;7.28;14.64;22.32;34.77;60.0;17.86;8.78;2.78;13.31;18.13;22.22;38.45;60.0;41292209493.33;513140681.44;40667668480.0;40886397952.0;41124442112.0;41718167552.0;42401300480.0;60.0;41304282589.87;238039053.42;40936833024.0;41165036544.0;41248667648.0;41381295104.0;42083131392.0;60.0;41916375859.2;504654136.27;41201393664.0;41627828224.0;41714225152.0;42548490240.0;42671087616.0;60.0;41292232499.2;513128358.68;40667930624.0;40886308864.0;41124278272.0;41717583872.0;42401132544.0;60.0;41545174698.67;189732707.5;41238343680.0;41420816384.0;41497473024.0;41578379264.0;42183110656.0;60.0;41912602350.93;511040501.89;41198243840.0;41605846016.0;41705582592.0;42550521856.0;42677116928.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;150.45;13.59;131.46;138.76;156.11;156.11;192.13;60.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;16.92;1.58;13.0;16.0;16.5;19.0;20.0;60.0;16.73;1.49;13.0;16.0;16.0;18.0;19.0
websockets;remote;1;afternoon;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;6.86;3.11;3.58;4.86;6.23;7.48;17.09;25.0;5.79;2.08;2.87;4.59;5.08;6.16;10.89;25.0;10.71;2.41;7.15;9.18;10.25;11.43;18.24;25.0;8.58;0.25;8.38;8.39;8.53;8.68;9.58;25.0;9.2;1.5;8.56;8.85;8.86;9.02;16.28;25.0;10.75;0.32;9.88;10.55;10.85;10.91;11.37;25.0;28652158156.8;188258530.78;28354027520.0;28511084544.0;28579340288.0;28829786112.0;28919222272.0;25.0;28691215974.4;173592551.97;28411199488.0;28536565760.0;28605706240.0;28866768896.0;28955602944.0;25.0;28675186360.32;178369043.35;28410880000.0;28509388800.0;28642537472.0;28847374336.0;28969717760.0;25.0;3302552698.88;123087944.76;3223678976.0;3229995008.0;3285147648.0;3294314496.0;3817308160.0;25.0;3283480903.68;68018085.71;3222695936.0;3233333248.0;3285151744.0;3297046528.0;3507675136.0;25.0;3304321187.84;87576916.87;3234942976.0;3244445696.0;3297890304.0;3311779840.0;3645288448.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;504.54;70.4;416.29;499.54;499.54;499.54;624.43;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;5.32;0.56;4.0;5.0;5.0;6.0;6.0;25.0;5.04;0.68;4.0;5.0;5.0;5.0;6.0
websockets;remote;1;evening;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;7.99;2.92;4.18;5.71;7.71;10.18;14.55;25.0;8.83;4.02;3.71;5.41;8.39;10.35;21.64;25.0;12.18;2.63;8.4;10.43;11.82;13.4;19.18;25.0;8.75;0.15;8.56;8.56;8.71;8.88;9.03;25.0;9.04;0.19;8.59;8.89;9.05;9.21;9.38;25.0;10.99;0.3;10.55;10.76;10.92;11.22;11.56;25.0;34243764715.52;194651271.64;33684176896.0;34239717376.0;34305896448.0;34358874112.0;34441011200.0;25.0;34330085785.6;161360719.72;33825058816.0;34303557632.0;34390028288.0;34438467584.0;34485350400.0;25.0;34287029288.96;181749443.66;33760059392.0;34275676160.0;34343514112.0;34382336000.0;34477420544.0;25.0;3526829998.08;20207281.28;3507638272.0;3511500800.0;3518525440.0;3543179264.0;3577860096.0;25.0;3526497402.88;20063507.8;3493466112.0;3511672832.0;3522232320.0;3538317312.0;3588104192.0;25.0;3538076794.88;17330551.23;3508252672.0;3526094848.0;3534352384.0;3549065216.0;3576602624.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;501.21;55.7;416.29;499.54;499.54;499.54;624.43;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;5.36;0.49;5.0;5.0;5.0;6.0;6.0;25.0;5.04;0.54;4.0;5.0;5.0;5.0;6.0
websockets;remote;1;morning;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;2.81;1.92;0.98;1.56;2.05;3.53;9.28;25.0;2.73;1.77;1.17;1.66;2.04;2.92;8.56;25.0;6.96;2.09;4.3;5.49;6.18;7.73;12.13;25.0;8.89;0.6;8.56;8.7;8.71;8.86;11.41;25.0;8.96;0.24;8.72;8.88;8.89;9.05;9.93;25.0;10.94;0.48;10.08;10.57;10.91;11.37;11.85;25.0;27205329551.36;81363712.01;27059855360.0;27145089024.0;27201003520.0;27259523072.0;27406430208.0;25.0;27241314058.24;72940777.56;27072233472.0;27214929920.0;27248730112.0;27283189760.0;27419340800.0;25.0;27233695662.08;83338672.19;27104190464.0;27183525888.0;27234975744.0;27275882496.0;27489935360.0;25.0;3574776791.04;135276981.63;3516223488.0;3529076736.0;3540103168.0;3555340288.0;4205842432.0;25.0;3556333486.08;53804297.64;3519664128.0;3531497472.0;3542568960.0;3556593664.0;3793104896.0;25.0;3573079244.8;75198206.26;3529756672.0;3545968640.0;3552169984.0;3567464448.0;3917422592.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;459.58;42.45;416.29;416.29;499.54;499.54;499.54;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;5.64;0.49;5.0;5.0;6.0;6.0;6.0;25.0;5.48;0.51;5.0;5.0;5.0;6.0;6.0
websockets;remote;1;night;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;6.26;2.21;3.0;4.66;5.8;6.97;12.83;25.0;6.29;1.59;3.79;5.46;6.07;6.93;11.12;25.0;9.96;2.08;6.3;8.4;10.0;11.66;13.42;25.0;8.62;0.28;8.38;8.53;8.53;8.57;9.85;25.0;8.86;0.2;8.7;8.72;8.86;8.88;9.7;25.0;10.35;0.31;9.53;10.18;10.37;10.54;10.87;25.0;42392557486.08;100525908.59;42228101120.0;42310078464.0;42386223104.0;42454700032.0;42642321408.0;25.0;42440289484.8;85528641.86;42245550080.0;42384261120.0;42449866752.0;42482282496.0;42632466432.0;25.0;42443956715.52;85851392.9;42309287936.0;42360635392.0;42467086336.0;42492719104.0;42613714944.0;25.0;3443458375.68;120340453.95;3391152128.0;3397197824.0;3404812288.0;3417980928.0;3970150400.0;25.0;3425344716.8;53288781.12;3395665920.0;3402412032.0;3407998976.0;3413360640.0;3634720768.0;25.0;3446329671.68;89396195.06;3402145792.0;3411931136.0;3417268224.0;3426615296.0;3837636608.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;433.89;39.47;356.82;416.29;416.29;416.29;499.54;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;6.08;0.49;5.0;6.0;6.0;6.0;7.0;25.0;5.8;0.5;5.0;6.0;6.0;6.0;7.0
websockets;remote;5;afternoon;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;6.17;0.69;5.17;5.8;6.17;6.41;7.5;15.0;7.21;1.29;5.37;6.35;6.86;7.92;10.06;15.0;9.63;1.72;7.41;8.34;9.43;10.82;12.6;15.0;9.22;0.37;8.7;8.95;9.21;9.45;9.87;15.0;9.62;0.6;8.71;9.11;9.73;10.13;10.55;15.0;11.09;0.12;10.89;11.06;11.07;11.22;11.24;15.0;28539224883.2;316809545.25;28105121792.0;28109762560.0;28739166208.0;28771940352.0;28784164864.0;15.0;28762514773.33;312579533.1;28003758080.0;28755572736.0;28798955520.0;28920832000.0;29128785920.0;15.0;28694829192.53;245036864.98;28353413120.0;28368058368.0;28824920064.0;28897185792.0;28906012672.0;15.0;3243263317.33;23936436.98;3203743744.0;3226501120.0;3244355584.0;3259621376.0;3278667776.0;15.0;3232284398.93;19851143.37;3199578112.0;3217852416.0;3230773248.0;3246301184.0;3268997120.0;15.0;3272056832.0;14751942.97;3255885824.0;3258068992.0;3269341184.0;3286822912.0;3297964032.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;152.55;85.18;30.46;75.28;166.51;192.13;277.52;15.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;33.13;30.06;9.0;15.0;17.0;50.0;82.0;15.0;31.27;30.86;9.0;13.0;15.0;50.0;82.0
websockets;remote;5;evening;14.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;14.0;7.73;1.29;5.32;6.94;7.63;8.84;9.34;14.0;8.41;2.67;3.97;7.17;7.94;9.61;13.84;14.0;12.75;3.24;8.14;9.08;14.09;15.52;16.08;14.0;9.27;0.33;8.88;8.94;9.22;9.54;9.73;14.0;9.5;0.57;8.57;9.11;9.46;9.67;10.72;14.0;11.48;0.35;10.91;11.14;11.5;11.76;11.91;14.0;34291308251.43;387362604.47;33800679424.0;33813348352.0;34451161088.0;34630268928.0;34696966144.0;14.0;34422834322.29;281596428.26;33790599168.0;34407314432.0;34466684928.0;34602906624.0;34708738048.0;14.0;34361516617.14;349508096.36;33915961344.0;33933288448.0;34499821568.0;34673576960.0;34724667392.0;14.0;3532498944.0;24137518.42;3491692544.0;3519628288.0;3530807296.0;3542409216.0;3574161408.0;14.0;3541304173.71;19855018.73;3513937920.0;3522370560.0;3545604096.0;3550604288.0;3577237504.0;14.0;3561571474.29;12699865.24;3547754496.0;3550955520.0;3557767168.0;3575870464.0;3580334080.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;149.64;77.0;28.06;112.67;142.84;195.13;312.21;14.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;14.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;14.0;27.79;24.68;10.0;17.0;20.5;23.25;89.0;14.0;26.14;25.4;8.0;13.0;17.5;22.25;89.0
websockets;remote;5;morning;14.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;14.0;2.74;1.12;1.27;2.15;2.47;3.52;4.79;14.0;3.87;1.48;1.58;2.95;3.86;4.95;6.8;14.0;6.38;1.15;4.69;5.21;6.56;7.25;7.81;14.0;9.19;0.37;8.72;8.9;9.07;9.37;9.92;14.0;9.65;0.65;8.89;9.05;9.48;10.34;10.59;14.0;11.21;0.39;10.62;10.81;11.23;11.54;11.69;14.0;26911642185.14;336019012.73;26476175360.0;26482334720.0;27102386176.0;27186589696.0;27199524864.0;14.0;27143721545.14;284511023.05;26462728192.0;27076499456.0;27261583360.0;27287922688.0;27427377152.0;14.0;27034303926.86;316232576.86;26617036800.0;26631117824.0;27248001024.0;27265180672.0;27289563136.0;14.0;3555563227.43;16756183.64;3526303744.0;3542106112.0;3557304320.0;3564204032.0;3589394432.0;14.0;3559773622.86;18090508.63;3535273984.0;3546169344.0;3564187648.0;3567715328.0;3598753792.0;14.0;3593056841.14;15198434.15;3578494976.0;3583168512.0;3585718272.0;3608679424.0;3616407552.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;155.18;62.19;31.22;133.28;172.46;192.13;227.06;14.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;14.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;14.0;24.79;23.35;11.0;14.0;16.5;18.75;80.0;14.0;24.07;23.69;11.0;13.0;14.5;18.75;80.0
websockets;remote;5;night;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;5.78;0.77;4.54;5.18;5.84;6.22;7.15;15.0;7.51;2.91;2.86;5.84;7.57;9.4;13.13;15.0;9.73;1.86;8.07;8.44;8.64;11.52;12.7;15.0;9.13;0.31;8.7;8.87;9.18;9.28;9.72;15.0;9.59;0.71;8.53;9.02;9.53;10.03;10.85;15.0;11.34;0.35;10.76;10.98;11.39;11.52;11.83;15.0;42207358429.87;292480336.7;41806811136.0;41814351872.0;42364694528.0;42442067968.0;42444230656.0;15.0;42389269435.73;263204079.05;41744928768.0;42396864512.0;42444324864.0;42504902656.0;42730799104.0;15.0;42272573576.53;253131704.71;41919143936.0;41933856768.0;42434584576.0;42451982336.0;42463031296.0;15.0;3423023650.13;15319934.5;3399372800.0;3408703488.0;3427688448.0;3435507712.0;3446202368.0;15.0;3422226022.4;25309509.66;3386019840.0;3406467072.0;3416797184.0;3432599552.0;3491999744.0;15.0;3458243788.8;8748683.46;3447541760.0;3450843136.0;3456229376.0;3462369280.0;3473727488.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;164.61;69.03;31.22;135.9;166.51;200.14;277.52;15.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;23.87;22.22;11.0;14.5;16.0;19.0;80.0;15.0;22.8;22.67;9.0;12.5;15.0;18.5;80.0
websockets;remote;10;afternoon;28.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;28.0;9.96;1.94;7.62;8.57;9.3;11.11;14.74;28.0;9.28;3.06;4.75;7.04;8.33;10.95;15.56;28.0;13.33;2.49;9.15;10.96;14.7;15.72;16.16;28.0;9.89;0.87;8.89;9.04;9.71;10.43;11.73;28.0;9.18;0.59;8.56;8.82;9.02;9.24;10.89;28.0;11.73;0.23;11.41;11.55;11.71;11.93;12.17;28.0;29255199744.0;101202539.44;29131272192.0;29159962624.0;29233606656.0;29350497280.0;29429571584.0;28.0;29759549147.43;296403686.12;29240840192.0;29585348608.0;29756874752.0;29950688256.0;30319042560.0;28.0;29394006162.29;102634527.91;29278674944.0;29278814208.0;29379864576.0;29506790400.0;29538578432.0;28.0;3224420352.0;26302423.66;3174670336.0;3198746624.0;3230001152.0;3247583232.0;3262472192.0;28.0;3228872996.57;33251172.45;3172573184.0;3203054592.0;3222679552.0;3254061056.0;3291176960.0;28.0;3272101010.29;10153835.41;3258564608.0;3264993280.0;3270375424.0;3278493696.0;3291070464.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;73.08;47.86;20.81;27.37;62.48;108.6;208.14;28.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;28.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;28.0;56.21;33.71;22.0;24.0;42.5;91.25;121.0;28.0;53.46;35.44;12.0;23.0;40.0;91.25;120.0
